id,player_id,game_date,amount,currency,provider_id,game_id
1758,683,2023-04-18,243.6,USD,1,8
1759,666,2023-02-20,370.76,USD,2,16
1760,381,2023-03-26,226.11,EUR,1,36
1761,327,2023-03-07,314.06,USD,4,17
1762,123,2023-07-16,131.69,EUR,6,35
1763,621,2023-01-08,313.95,RUB,4,15
1764,574,2023-06-24,174.69,USD,5,23
1765,816,2024-01-10,285.45,USD,9,11
1766,779,2023-08-30,344.14,RUB,10,16
1767,420,2024-02-20,343.58,RUB,1,33
1768,180,2023-11-20,395.72,USD,10,49
1769,928,2023-06-30,456.75,EUR,8,22
1770,712,2023-04-14,408.84,RUB,9,40
1771,120,2023-09-11,480.28,GBP,4,21
1772,199,2023-10-13,235.58,EUR,7,18
1773,585,2023-05-22,47.05,USD,10,41
1774,421,2023-06-29,383.95,USD,7,20
1775,950,2023-05-17,292.13,GBP,4,4
1776,349,2023-06-09,237.57,USD,4,28
1777,907,2023-05-03,26.38,RUB,1,49
1778,271,2024-01-05,226.08,EUR,9,49
1779,432,2023-11-11,496.24,USD,6,24
1780,912,2023-06-03,397.55,EUR,7,40
1781,491,2023-01-15,256.87,GBP,5,34
1782,1000,2023-12-09,7.21,GBP,3,10
1783,820,2024-01-17,382.13,RUB,9,15
1784,416,2023-06-08,308.93,RUB,9,20
1785,791,2023-07-06,221.0,GBP,7,42
1786,441,2023-03-05,289.2,USD,9,48
1787,959,2023-10-28,20.78,GBP,8,18
1788,278,2023-05-23,212.17,USD,8,44
1789,640,2023-04-14,496.58,GBP,10,14
1790,804,2023-06-23,129.37,RUB,8,11
1791,340,2023-12-03,48.43,EUR,9,22
1792,464,2023-02-14,351.02,RUB,9,38
1793,375,2023-10-29,371.6,USD,7,28
1794,611,2023-04-17,38.1,RUB,7,22
1795,755,2023-03-07,35.5,RUB,9,23
1796,32,2023-02-12,197.01,RUB,5,23
1797,124,2024-01-12,345.87,RUB,3,25
1798,878,2023-02-19,33.71,EUR,9,34
1799,769,2023-09-29,234.31,USD,7,2
1800,223,2023-11-16,164.11,USD,1,14
1801,957,2023-03-02,191.3,EUR,4,29
1802,69,2024-01-03,19.61,USD,6,27
1803,654,2023-12-20,451.56,USD,8,20
1804,813,2023-09-16,72.63,RUB,7,12
1805,948,2023-01-04,298.27,RUB,4,28
1806,15,2023-07-05,497.99,RUB,9,46
1807,886,2023-12-16,42.47,USD,2,48
1808,554,2023-02-01,152.41,EUR,1,13
1809,576,2023-12-04,175.24,GBP,1,33
1810,23,2023-01-08,337.42,RUB,2,3
1811,252,2023-07-31,73.47,EUR,7,40
1812,317,2024-02-09,492.66,EUR,7,16
1813,414,2023-08-13,201.7,RUB,8,27
1814,884,2023-11-23,158.73,USD,9,16
1815,680,2023-02-11,335.58,GBP,7,15
1816,391,2023-03-09,488.8,USD,4,7
1817,819,2023-02-17,489.72,USD,4,12
1818,643,2023-11-29,307.95,GBP,4,38
1819,220,2023-03-21,211.3,GBP,9,12
1820,728,2023-12-02,219.13,GBP,9,8
1821,941,2024-01-07,280.92,RUB,7,26
1822,462,2023-09-25,23.52,GBP,7,37
1823,587,2023-01-31,486.39,EUR,2,37
1824,942,2023-03-28,421.55,USD,4,23
1825,949,2023-09-27,133.1,GBP,3,25
1826,924,2023-07-04,235.52,EUR,4,7
1827,479,2023-06-03,194.82,GBP,4,46
1828,971,2024-01-22,432.88,EUR,4,50
1829,562,2023-09-17,144.78,EUR,7,37
1830,574,2023-11-11,372.93,USD,6,39
1831,704,2023-06-25,267.66,USD,1,42
1832,88,2023-07-06,443.33,GBP,1,28
1833,420,2023-06-13,35.32,GBP,4,45
1834,400,2023-12-15,55.97,GBP,9,50
1835,136,2023-05-14,78.51,EUR,9,8
1836,919,2023-11-06,480.77,USD,4,35
1837,747,2024-02-01,339.93,RUB,8,35
1838,408,2023-10-22,208.74,RUB,5,13
1839,773,2023-07-03,35.84,RUB,2,23
1840,90,2023-07-16,168.7,RUB,7,5
1841,755,2023-02-03,353.26,RUB,10,24
1842,882,2024-01-13,284.59,RUB,10,3
1843,78,2024-01-12,341.81,EUR,1,31
1844,328,2023-05-05,295.03,RUB,3,49
1845,534,2023-01-06,210.1,RUB,7,5
1846,14,2023-03-02,287.83,RUB,7,22
1847,887,2023-06-24,180.78,RUB,8,32
1848,783,2023-04-07,138.97,EUR,9,7
1849,218,2023-10-17,436.78,USD,4,27
1850,343,2023-02-17,142.43,EUR,9,24
1851,361,2023-05-12,495.8,EUR,10,4
1852,432,2023-08-12,87.32,USD,2,43
1853,969,2023-12-23,151.07,EUR,1,17
1854,535,2023-06-26,239.25,RUB,6,33
1855,235,2023-09-27,447.43,RUB,10,1
1856,718,2023-09-06,440.27,RUB,8,48
1857,988,2023-05-01,163.57,USD,5,50
1858,909,2023-12-09,273.61,RUB,8,5
1859,654,2023-02-28,114.29,USD,3,25
1860,825,2023-11-23,398.72,GBP,2,23
1861,908,2023-09-05,268.8,USD,9,21
1862,775,2023-05-22,96.81,EUR,3,29
1863,508,2023-12-27,116.49,EUR,3,7
1864,852,2023-03-12,357.83,RUB,4,34
1865,768,2023-10-12,45.95,GBP,3,40
1866,707,2023-09-24,354.24,EUR,6,41
1867,282,2023-07-13,52.1,RUB,7,22
1868,58,2023-08-16,130.84,RUB,2,4
1869,364,2024-02-04,343.93,RUB,5,28
1870,121,2023-02-24,5.24,USD,4,14
1871,317,2023-05-29,16.49,RUB,10,39
1872,846,2023-11-08,85.18,EUR,1,38
1873,489,2023-02-24,182.99,USD,3,15
1874,277,2024-01-11,245.73,GBP,6,32
1875,329,2023-07-01,278.87,GBP,6,3
1876,944,2023-06-06,282.3,EUR,7,8
1877,535,2023-03-08,88.3,EUR,9,10
1878,877,2023-06-08,181.75,RUB,9,40
1879,831,2023-04-08,121.95,USD,10,4
1880,466,2023-09-02,380.4,USD,4,20
1881,47,2023-05-04,472.88,EUR,6,5
1882,620,2023-05-07,303.15,USD,3,40
1883,424,2024-02-21,275.06,EUR,10,38
1884,389,2023-03-17,429.14,USD,8,12
1885,536,2023-08-04,191.02,USD,9,40
1886,332,2023-06-10,463.76,GBP,6,37
1887,872,2023-08-06,350.43,EUR,3,18
1888,436,2023-01-01,288.8,RUB,3,7
1889,536,2023-11-26,13.4,EUR,8,20
1890,643,2023-08-18,354.36,GBP,3,33
1891,262,2024-02-18,88.86,USD,6,31
1892,868,2024-01-03,174.5,EUR,1,32
1893,696,2023-09-04,348.58,RUB,8,22
1894,455,2024-02-26,16.25,USD,3,21
1895,315,2024-02-21,1.99,GBP,2,43
1896,134,2023-03-13,234.12,USD,5,26
1897,261,2024-02-02,479.29,GBP,5,41
1898,698,2023-11-23,304.41,RUB,7,47
1899,677,2023-08-13,229.65,USD,6,18
1900,1,2023-02-16,38.54,RUB,10,43
1901,434,2023-06-30,366.45,RUB,3,8
1902,78,2023-09-16,413.26,USD,9,26
1903,773,2023-12-19,282.23,EUR,8,32
1904,457,2023-02-25,59.93,USD,6,36
1905,71,2024-01-19,123.64,RUB,4,11
1906,565,2023-07-16,400.82,RUB,1,24
1907,520,2023-10-13,444.72,GBP,2,21
1908,438,2023-07-26,295.81,GBP,10,2
1909,767,2023-01-13,346.9,GBP,3,14
1910,669,2023-05-31,477.38,USD,1,42
1911,816,2023-09-15,188.59,EUR,7,37
1912,177,2023-02-04,362.22,RUB,5,18
1913,197,2023-06-11,490.23,USD,10,37
1914,392,2024-01-07,345.35,RUB,7,49
1915,812,2023-09-01,406.05,RUB,10,6
1916,819,2023-01-09,302.64,USD,8,28
1917,1000,2023-05-26,214.7,RUB,1,49
1918,653,2024-01-02,129.24,GBP,3,36
1919,617,2023-03-16,31.58,EUR,4,36
1920,321,2023-03-18,153.51,GBP,8,27
1921,160,2023-04-19,166.61,GBP,8,9
1922,134,2023-05-04,159.39,USD,9,33
1923,989,2023-08-26,153.31,RUB,8,2
1924,394,2024-02-29,459.7,EUR,7,13
1925,488,2023-12-17,76.51,GBP,5,26
1926,679,2023-08-19,124.35,USD,5,49
1927,414,2023-08-29,134.77,EUR,10,10
1928,634,2024-02-10,207.81,GBP,10,32
1929,10,2023-08-09,105.35,GBP,8,5
1930,54,2023-02-25,332.43,RUB,4,10
1931,259,2023-01-16,275.5,USD,1,30
1932,241,2023-09-06,75.66,USD,7,1
1933,373,2023-12-06,262.3,EUR,9,21
1934,338,2023-08-20,20.06,GBP,8,17
1935,557,2024-02-10,146.19,GBP,3,13
1936,399,2023-07-29,287.02,USD,5,42
1937,527,2023-09-02,185.9,EUR,1,36
1938,903,2023-05-17,177.66,USD,1,38
1939,918,2023-09-05,115.86,USD,3,15
1940,598,2023-12-04,104.61,RUB,10,28
1941,374,2024-02-28,40.97,GBP,1,21
1942,574,2024-01-16,131.22,USD,8,49
1943,368,2023-04-27,419.14,USD,7,40
1944,321,2023-05-16,156.91,GBP,4,27
1945,408,2023-05-19,399.1,GBP,7,30
1946,563,2023-06-29,190.21,GBP,1,19
1947,304,2023-08-01,394.58,USD,2,15
1948,44,2023-12-20,288.52,EUR,9,33
1949,115,2023-12-17,352.09,EUR,10,2
1950,294,2023-12-03,418.11,USD,6,46
1951,470,2023-11-06,463.83,GBP,6,32
1952,414,2023-07-16,86.1,RUB,7,35
1953,962,2023-09-02,3.51,GBP,10,10
1954,145,2023-10-02,374.57,EUR,10,34
1955,404,2023-08-25,443.83,EUR,10,16
1956,395,2023-12-17,176.67,EUR,4,24
1957,231,2023-01-29,207.74,USD,1,46
1958,555,2023-03-31,174.51,GBP,4,9
1959,158,2023-01-17,30.55,USD,7,46
1960,450,2023-11-15,30.94,EUR,5,41
1961,323,2023-03-17,178.02,USD,2,24
1962,360,2023-12-30,265.88,GBP,9,48
1963,123,2023-04-17,111.35,EUR,4,5
1964,868,2023-10-30,105.2,GBP,4,35
1965,625,2023-03-03,144.85,GBP,5,42
1966,755,2023-07-28,270.31,GBP,2,30
1967,713,2023-11-23,387.87,EUR,7,36
1968,745,2023-06-03,421.0,RUB,5,2
1969,640,2023-03-06,123.74,EUR,4,43
1970,805,2023-10-03,329.87,GBP,7,6
1971,462,2023-01-05,94.83,GBP,7,32
1972,852,2023-05-22,300.11,RUB,10,25
1973,593,2023-06-06,325.2,EUR,7,18
1974,182,2023-12-22,100.91,EUR,2,27
1975,928,2023-06-05,274.57,RUB,5,22
1976,141,2023-12-25,163.61,USD,7,27
1977,124,2023-03-16,244.05,USD,5,44
1978,951,2023-04-05,55.85,GBP,9,50
1979,461,2023-05-18,65.0,USD,4,44
1980,162,2023-01-21,68.09,EUR,4,37
1981,570,2023-09-03,476.96,GBP,7,26
1982,860,2023-04-12,224.23,EUR,5,4
1983,650,2023-06-23,315.79,RUB,8,44
1984,470,2023-02-12,72.46,RUB,10,36
1985,886,2023-10-04,215.72,GBP,3,14
1986,760,2023-04-01,488.22,EUR,6,38
1987,909,2023-09-24,223.67,RUB,9,7
1988,626,2024-01-15,395.88,USD,4,8
1989,48,2023-10-27,490.96,USD,3,27
1990,616,2023-11-24,321.19,GBP,8,40
1991,760,2023-01-22,460.62,EUR,6,19
1992,157,2023-01-20,461.99,USD,10,49
1993,765,2023-05-25,352.47,GBP,1,20
1994,500,2023-01-03,409.41,GBP,6,46
1995,989,2023-08-25,60.02,EUR,1,28
1996,157,2023-01-14,204.43,GBP,9,25
1997,286,2023-03-28,298.62,GBP,9,14
1998,111,2023-11-03,477.74,RUB,2,46
1999,49,2023-04-26,60.2,USD,8,6
2000,731,2023-06-22,419.02,GBP,9,26
2001,525,2023-10-11,294.8,EUR,10,45
2002,520,2023-10-28,115.03,RUB,9,17
2003,622,2023-02-08,366.3,GBP,3,8
2004,604,2023-02-18,139.64,RUB,2,11
2005,188,2023-05-23,313.95,USD,4,1
2006,115,2024-02-24,396.18,RUB,10,15
2007,412,2023-10-04,78.31,EUR,2,41
2008,592,2023-03-09,485.28,EUR,6,6
2009,210,2023-05-18,283.04,RUB,2,32
2010,805,2023-01-22,21.28,RUB,10,11
2011,234,2023-12-21,283.72,GBP,6,41
2012,394,2023-03-25,181.8,EUR,2,41
2013,782,2023-09-10,165.45,USD,3,50
2014,745,2023-12-08,110.16,RUB,3,26
2015,313,2024-01-24,192.22,USD,8,5
2016,776,2023-11-13,253.33,EUR,9,7
2017,9,2024-01-07,316.53,RUB,6,32
2018,994,2023-07-03,73.16,USD,5,35
2019,647,2023-04-12,115.91,USD,3,21
2020,913,2023-05-06,134.69,EUR,4,11
2021,493,2023-06-04,91.75,GBP,7,5
2022,202,2023-07-28,49.52,EUR,5,46
2023,101,2023-06-09,188.85,EUR,5,19
2024,969,2023-10-25,84.93,EUR,3,43
2025,775,2023-12-05,484.72,USD,3,39
2026,612,2023-05-15,339.89,USD,7,30
2027,917,2023-06-11,161.46,EUR,8,37
2028,438,2024-02-17,389.82,RUB,10,2
2029,38,2024-02-13,230.46,USD,6,18
2030,856,2023-11-13,93.54,USD,6,28
2031,427,2024-01-11,84.51,EUR,8,40
2032,16,2023-06-29,48.65,EUR,5,40
2033,612,2023-06-11,14.77,EUR,1,41
2034,913,2024-02-15,62.41,EUR,5,41
2035,295,2023-06-19,295.59,GBP,6,13
2036,545,2023-02-04,329.69,USD,4,18
2037,6,2023-06-10,300.33,USD,8,33
2038,892,2023-04-24,498.75,EUR,5,3
2039,387,2023-03-03,25.91,USD,9,5
2040,754,2023-12-13,422.11,USD,6,5
2041,253,2023-03-23,12.43,RUB,10,43
2042,169,2023-11-01,431.73,RUB,4,42
2043,822,2023-03-08,282.95,EUR,5,3
2044,239,2023-01-24,406.87,RUB,3,36
2045,792,2023-03-15,384.72,EUR,6,50
2046,874,2023-07-08,31.13,RUB,9,37
2047,813,2023-01-09,57.56,USD,6,23
2048,681,2023-12-04,343.49,GBP,1,34
2049,55,2024-02-23,487.4,RUB,10,1
2050,302,2023-01-13,206.14,GBP,2,25
2051,225,2023-07-14,98.77,USD,7,11
2052,117,2023-02-18,263.74,EUR,9,28
2053,529,2023-12-07,414.68,EUR,10,11
2054,700,2023-06-17,98.28,EUR,5,48
2055,226,2023-04-04,452.67,EUR,1,46
2056,487,2023-04-27,148.49,USD,7,6
2057,951,2024-02-08,457.01,GBP,3,28
2058,93,2023-04-19,271.16,RUB,9,18
2059,224,2023-05-21,371.68,GBP,4,46
2060,283,2024-02-07,159.78,RUB,2,20
2061,302,2023-02-23,243.22,GBP,10,16
2062,278,2023-01-01,47.14,GBP,6,12
2063,919,2023-12-08,7.95,EUR,3,6
2064,495,2023-06-27,195.23,GBP,3,41
2065,192,2023-02-24,175.73,USD,9,24
2066,876,2023-05-23,204.81,EUR,2,40
2067,526,2023-02-05,62.43,RUB,1,18
2068,584,2023-04-20,88.39,EUR,4,29
2069,165,2024-02-14,250.27,GBP,9,47
2070,51,2023-05-09,95.86,GBP,2,45
2071,94,2023-09-29,469.91,GBP,10,7
2072,814,2023-06-15,313.17,GBP,1,15
2073,663,2023-11-01,375.41,GBP,9,40
2074,421,2023-08-15,195.27,EUR,10,18
2075,232,2023-07-28,170.04,USD,1,32
2076,221,2024-01-10,353.08,EUR,6,15
2077,572,2023-06-02,436.28,EUR,4,40
2078,320,2023-06-30,109.99,USD,2,8
2079,173,2023-02-23,57.33,GBP,10,26
2080,210,2023-07-11,440.93,EUR,1,48
2081,280,2023-12-02,411.12,GBP,4,24
2082,442,2023-12-19,365.31,USD,7,11
2083,701,2023-01-13,424.16,EUR,9,33
2084,373,2023-07-30,286.58,EUR,1,23
2085,947,2024-02-02,340.42,USD,3,13
2086,335,2023-06-23,342.42,EUR,1,5
2087,536,2023-07-28,147.35,EUR,7,10
2088,935,2023-05-18,158.56,GBP,7,18
2089,835,2023-10-01,142.15,GBP,5,9
2090,456,2023-07-13,260.46,GBP,5,17
2091,74,2023-07-07,57.88,EUR,9,37
2092,235,2024-02-08,310.8,EUR,2,45
2093,257,2023-04-21,330.47,GBP,1,16
2094,866,2023-01-11,233.74,USD,10,7
2095,470,2024-01-08,291.83,USD,8,45
2096,371,2023-04-23,395.47,RUB,6,17
2097,936,2023-08-05,419.72,RUB,5,44
2098,80,2023-03-19,428.25,USD,9,42
2099,432,2023-07-31,178.18,USD,2,45
2100,234,2023-12-24,496.33,GBP,8,39
2101,958,2023-11-09,365.21,GBP,7,6
2102,30,2023-01-27,66.92,GBP,8,1
2103,299,2023-03-05,262.48,EUR,6,17
2104,845,2023-01-13,366.68,EUR,6,49
2105,340,2023-02-13,177.89,EUR,5,18
2106,300,2023-07-08,356.87,RUB,6,11
2107,315,2023-09-01,397.73,RUB,10,41
2108,115,2023-05-14,363.39,RUB,6,50
2109,371,2023-02-24,343.89,EUR,4,43
2110,339,2024-01-27,322.6,GBP,6,3
2111,956,2024-01-18,379.39,GBP,1,24
2112,772,2023-12-22,384.38,GBP,1,36
2113,137,2023-09-09,429.24,USD,7,4
2114,427,2023-08-05,283.97,EUR,10,24
2115,943,2023-07-18,309.16,EUR,3,2
2116,350,2024-01-21,435.48,GBP,10,38
2117,823,2023-02-19,388.06,RUB,3,14
2118,665,2023-11-16,43.25,GBP,3,46
2119,356,2023-05-16,99.89,EUR,8,23
2120,618,2023-02-18,490.27,EUR,9,47
2121,293,2023-08-16,276.92,EUR,4,47
2122,562,2023-09-21,246.01,USD,4,5
2123,251,2023-10-22,106.32,EUR,8,40
2124,949,2023-02-28,104.6,GBP,2,43
2125,634,2023-08-30,82.57,EUR,6,23
2126,289,2023-04-13,227.32,RUB,4,2
2127,466,2023-08-28,26.67,USD,2,46
2128,887,2023-12-08,151.9,GBP,7,2
2129,430,2023-06-28,409.43,USD,5,3
2130,896,2023-05-27,452.38,RUB,1,36
2131,230,2023-01-19,495.34,USD,5,21
2132,692,2023-11-21,339.52,GBP,6,33
2133,610,2024-02-29,185.8,EUR,9,25
2134,902,2024-01-29,103.85,GBP,7,10
2135,388,2023-11-29,493.22,GBP,10,36
2136,185,2023-11-22,126.35,EUR,6,5
2137,480,2023-02-07,325.79,GBP,8,33
2138,663,2023-07-25,150.2,EUR,6,44
2139,610,2023-03-13,42.7,EUR,4,31
2140,919,2024-01-15,139.43,GBP,5,49
2141,458,2023-01-14,412.3,USD,10,25
2142,522,2023-07-07,49.21,EUR,2,14
2143,337,2023-05-23,335.98,RUB,6,23
2144,559,2023-02-25,196.79,EUR,7,39
2145,116,2023-05-24,106.28,RUB,10,35
2146,559,2023-12-22,403.22,EUR,4,3
2147,651,2023-11-28,217.25,USD,7,20
2148,784,2023-08-08,423.59,EUR,2,8
2149,477,2023-01-12,97.51,RUB,2,43
2150,806,2023-12-22,53.77,USD,2,47
2151,342,2023-02-24,169.19,RUB,5,43
2152,114,2023-02-22,433.46,GBP,10,39
2153,100,2024-01-20,70.45,USD,8,12
2154,479,2023-11-07,62.97,RUB,4,40
2155,638,2023-11-14,30.15,EUR,5,37
2156,652,2023-07-18,480.06,USD,8,8
2157,729,2023-12-23,417.78,RUB,2,39
2158,588,2023-02-15,122.08,EUR,1,34
2159,92,2023-03-28,166.63,EUR,5,8
2160,656,2023-10-07,34.96,EUR,4,30
2161,157,2023-04-11,94.29,EUR,9,31
2162,916,2023-11-18,481.13,RUB,9,22
2163,18,2023-02-20,495.72,RUB,9,16
2164,124,2023-08-22,292.36,RUB,7,47
2165,197,2023-06-28,203.0,USD,7,8
2166,222,2023-06-18,413.82,GBP,1,30
2167,862,2023-10-14,380.13,RUB,5,24
2168,349,2023-12-16,131.31,EUR,5,8
2169,668,2024-01-04,459.07,EUR,9,40
2170,328,2023-03-20,269.85,USD,9,6
2171,706,2023-10-19,298.83,RUB,6,38
2172,863,2023-03-22,418.3,RUB,7,46
2173,68,2024-02-04,322.79,GBP,3,41
2174,745,2023-11-20,462.28,RUB,6,48
2175,749,2024-02-05,385.48,RUB,2,40
2176,415,2023-11-14,163.72,EUR,1,4
2177,564,2023-05-14,323.59,USD,9,14
2178,561,2023-11-15,427.41,RUB,8,37
2179,574,2023-02-23,5.26,USD,1,42
2180,820,2023-12-17,106.59,GBP,8,15
2181,922,2024-01-06,492.69,GBP,1,18
2182,546,2023-03-19,256.56,EUR,9,11
2183,281,2023-04-04,244.31,GBP,9,20
2184,224,2023-02-28,42.17,USD,1,34
2185,117,2023-09-26,216.0,GBP,5,49
2186,561,2024-02-06,42.23,GBP,9,7
2187,655,2023-05-01,396.02,USD,4,8
2188,794,2023-02-08,42.29,GBP,5,49
2189,876,2023-05-12,228.98,RUB,3,39
2190,682,2023-07-02,91.59,RUB,4,9
2191,234,2023-01-12,41.69,GBP,6,8
2192,331,2023-07-24,271.04,USD,7,35
2193,391,2024-02-20,275.7,RUB,9,35
2194,247,2023-08-21,438.74,GBP,8,41
2195,635,2023-10-28,115.14,RUB,1,9
2196,31,2023-12-10,51.93,EUR,8,47
2197,306,2024-02-18,316.67,GBP,4,49
2198,853,2023-10-26,334.87,EUR,8,12
2199,358,2023-04-11,131.4,RUB,9,43
2200,432,2023-11-16,252.58,RUB,3,20
2201,617,2024-01-01,409.79,RUB,5,14
2202,721,2023-03-03,431.86,GBP,2,45
2203,899,2023-02-26,42.37,RUB,5,31
2204,236,2023-05-19,435.77,RUB,6,22
2205,381,2023-02-02,204.12,EUR,8,50
2206,188,2023-03-29,454.24,GBP,3,8
2207,36,2023-09-01,20.1,EUR,3,32
2208,244,2024-02-21,176.78,GBP,7,17
2209,345,2024-02-23,83.65,RUB,9,46
2210,454,2023-07-05,9.68,USD,2,1
2211,975,2023-06-06,497.35,GBP,1,16
2212,736,2024-01-09,172.73,EUR,4,20
2213,960,2023-07-04,51.48,GBP,4,35
2214,931,2023-06-22,320.86,RUB,3,48
2215,552,2023-05-04,473.02,RUB,6,1
2216,329,2024-01-29,110.52,RUB,3,15
2217,14,2023-10-20,315.19,RUB,9,39
2218,419,2023-09-11,198.87,USD,6,5
2219,868,2024-02-15,268.25,GBP,1,1
2220,500,2023-02-18,197.13,RUB,5,2
2221,749,2023-10-17,146.2,GBP,8,43
2222,301,2023-08-25,120.45,EUR,2,29
2223,94,2023-10-26,426.16,USD,6,18
2224,567,2023-06-27,376.4,RUB,9,45
2225,631,2023-07-02,43.84,RUB,3,13
2226,851,2023-11-12,338.27,EUR,2,8
2227,885,2023-09-13,146.02,RUB,10,48
2228,693,2024-01-15,430.14,RUB,4,7
2229,987,2023-08-16,228.64,USD,3,29
2230,69,2023-12-11,71.21,EUR,7,33
2231,439,2023-09-27,231.02,EUR,10,15
2232,358,2023-04-21,92.95,GBP,6,45
2233,513,2023-06-27,236.99,RUB,5,24
2234,654,2023-01-23,420.1,RUB,7,24
2235,708,2023-07-28,234.24,GBP,3,1
2236,366,2023-01-28,203.01,EUR,5,13
2237,396,2023-02-20,375.58,RUB,2,4
2238,677,2023-01-22,366.81,EUR,5,33
2239,616,2023-05-18,404.93,RUB,7,48
2240,623,2023-03-08,11.76,USD,9,37
2241,920,2023-05-26,449.5,EUR,8,37
2242,307,2023-09-08,443.89,USD,9,34
2243,914,2023-09-25,475.94,USD,8,36
2244,111,2023-10-27,489.9,EUR,2,12
2245,751,2023-01-18,170.59,GBP,6,48
2246,532,2023-03-07,467.98,GBP,6,33
2247,493,2023-05-07,228.65,EUR,3,2
2248,821,2023-05-12,102.44,GBP,3,23
2249,707,2023-02-28,66.37,EUR,2,19
2250,502,2023-11-18,387.42,EUR,4,23
2251,387,2023-12-23,6.24,GBP,8,48
2252,434,2023-12-23,320.05,RUB,8,19
2253,711,2023-03-19,442.26,RUB,8,40
2254,460,2023-11-29,227.14,EUR,7,5
2255,840,2023-03-09,250.29,GBP,4,26
2256,118,2023-10-21,186.0,EUR,4,24
2257,354,2023-07-09,29.74,USD,1,3
2258,536,2024-02-08,153.02,RUB,6,32
2259,153,2023-05-22,181.23,USD,10,47
2260,724,2023-08-30,371.82,EUR,8,43
2261,592,2023-08-15,462.12,RUB,6,25
2262,470,2023-11-02,374.2,RUB,1,8
2263,975,2023-12-27,331.17,USD,1,38
2264,91,2023-11-03,1.24,USD,10,20
2265,116,2024-02-07,403.17,RUB,9,34
2266,723,2023-08-04,286.81,EUR,4,9
2267,915,2023-08-24,360.76,GBP,7,19
2268,302,2024-01-06,54.73,GBP,6,43
2269,938,2023-05-29,221.58,EUR,4,44
2270,259,2023-10-03,271.42,GBP,6,23
2271,290,2023-01-01,480.75,USD,5,39
2272,385,2023-08-06,467.08,RUB,8,3
2273,973,2024-01-16,151.91,GBP,9,7
2274,840,2024-02-16,29.54,RUB,10,31
2275,666,2023-10-26,237.93,RUB,2,31
2276,547,2023-01-16,463.92,GBP,2,28
2277,1000,2023-02-23,133.1,GBP,1,47
2278,774,2023-05-19,396.72,EUR,2,47
2279,642,2023-12-26,110.12,USD,3,26
2280,505,2023-02-12,106.09,EUR,8,23
2281,213,2023-09-25,243.23,GBP,7,9
2282,219,2023-09-30,198.7,RUB,2,22
2283,490,2023-01-29,182.0,RUB,5,13
2284,653,2023-06-10,382.54,EUR,4,27
2285,167,2023-05-14,320.06,USD,6,4
2286,281,2023-07-24,207.81,USD,5,47
2287,745,2023-06-23,434.57,EUR,1,22
2288,778,2023-03-14,118.55,USD,2,11
2289,429,2023-10-20,408.43,RUB,10,17
2290,982,2023-05-13,275.31,USD,4,9
2291,369,2023-08-25,4.97,GBP,3,1
2292,328,2023-09-01,314.27,RUB,1,28
2293,317,2023-11-29,218.75,RUB,4,6
2294,12,2023-05-19,318.25,GBP,7,13
2295,4,2023-10-23,330.32,EUR,2,38
2296,535,2023-10-25,138.22,RUB,8,5
2297,594,2023-08-03,438.15,EUR,2,14
2298,552,2023-05-10,466.11,USD,7,6
2299,829,2023-03-31,66.33,EUR,3,31
2300,978,2023-03-06,333.0,GBP,8,36
2301,888,2023-08-01,190.3,GBP,4,36
2302,786,2023-06-29,61.76,RUB,3,42
2303,70,2023-07-12,334.07,RUB,8,14
2304,308,2023-10-10,135.53,GBP,8,13
2305,953,2023-02-03,252.37,RUB,9,37
2306,756,2023-02-24,319.31,GBP,8,44
2307,638,2023-01-20,410.9,EUR,9,12
2308,864,2023-07-06,76.99,USD,5,23
2309,581,2023-08-29,67.32,EUR,6,25
2310,839,2023-07-11,441.04,USD,3,29
2311,811,2023-09-27,440.34,RUB,2,33
2312,808,2023-08-27,184.44,GBP,3,38
2313,146,2023-06-13,215.91,USD,8,15
2314,443,2023-07-31,396.39,EUR,2,47
2315,190,2023-10-14,92.54,USD,6,26
2316,440,2023-05-11,120.8,EUR,7,23
2317,166,2023-02-16,270.54,RUB,5,30
2318,781,2023-02-12,322.87,EUR,10,31
2319,522,2023-01-09,296.98,RUB,5,41
2320,165,2023-04-07,420.4,GBP,5,5
2321,413,2023-07-23,186.15,GBP,5,24
2322,908,2024-01-23,103.49,USD,5,5
2323,619,2023-03-17,4.22,GBP,5,9
2324,808,2023-02-27,97.12,RUB,10,41
2325,12,2023-06-06,238.21,RUB,4,50
2326,150,2023-12-26,223.68,USD,3,28
2327,529,2023-03-30,243.77,RUB,6,27
2328,381,2023-06-03,184.38,USD,8,40
2329,788,2023-11-12,64.49,GBP,2,18
2330,394,2023-11-03,448.37,RUB,1,50
2331,884,2023-09-14,414.34,GBP,10,35
2332,74,2023-10-23,277.72,RUB,10,24
2333,456,2023-09-19,103.53,USD,7,48
2334,910,2023-04-19,228.93,RUB,6,20
2335,888,2023-12-10,445.86,RUB,4,13
2336,760,2023-07-16,393.93,RUB,9,13
2337,39,2024-02-25,242.32,RUB,10,6
2338,826,2024-02-04,281.66,USD,6,43
2339,236,2024-01-18,326.84,EUR,9,39
2340,245,2023-12-16,422.09,GBP,10,11
2341,734,2023-02-13,197.99,EUR,4,31
2342,171,2023-10-31,482.54,GBP,6,5
2343,979,2023-08-15,365.97,GBP,1,29
2344,51,2023-01-23,218.75,EUR,2,10
