id,player_id,deposit_date,provider_id,amount,currency
673,573,2023-10-27,4,174.98,EUR
674,443,2023-07-29,10,431.63,USD
675,192,2023-11-25,4,10.2,GBP
676,849,2024-01-28,7,742.86,RUB
677,840,2024-02-09,9,199.98,RUB
678,864,2023-10-04,3,958.01,EUR
679,74,2023-09-17,7,36.96,GBP
680,753,2023-09-02,8,918.91,USD
681,188,2023-05-12,8,282.15,GBP
682,847,2023-04-07,4,829.08,EUR
683,864,2023-06-25,3,882.8,GBP
684,452,2023-08-28,6,523.82,GBP
685,370,2023-08-02,5,357.96,EUR
686,431,2023-06-15,3,31.29,GBP
687,80,2023-07-03,7,704.4,GBP
688,834,2024-02-20,4,63.23,EUR
689,886,2023-11-07,6,494.15,EUR
690,72,2023-09-08,4,741.1,EUR
691,230,2023-03-22,3,329.79,USD
692,143,2023-08-13,6,26.14,RUB
693,502,2023-09-16,4,671.57,USD
694,6,2023-03-29,6,936.44,GBP
695,376,2023-09-07,4,827.42,GBP
696,312,2023-10-16,7,419.29,RUB
697,458,2023-03-22,8,928.27,USD
698,591,2023-12-16,5,541.44,GBP
699,418,2024-01-24,6,473.21,USD
700,411,2023-03-27,3,594.29,GBP
701,666,2024-02-09,5,339.14,USD
702,658,2023-12-10,10,858.35,USD
703,313,2023-11-23,7,308.72,USD
704,179,2023-07-08,4,198.55,RUB
705,43,2023-01-06,6,189.13,GBP
706,759,2023-04-23,6,931.33,USD
707,100,2023-04-25,1,581.89,RUB
708,390,2023-02-08,4,287.36,GBP
709,987,2024-02-02,7,575.88,RUB
710,755,2023-03-11,5,881.2,EUR
711,988,2023-05-25,9,410.81,GBP
712,487,2023-07-14,8,519.35,EUR
713,363,2024-01-05,9,949.45,EUR
714,568,2023-12-26,9,204.24,RUB
715,157,2023-03-10,6,567.93,EUR
716,511,2023-10-07,2,705.71,EUR
717,656,2024-02-08,7,284.64,EUR
718,508,2023-01-12,6,572.08,USD
719,436,2023-10-29,6,929.29,RUB
720,428,2023-02-19,8,38.02,EUR
721,439,2023-04-17,6,851.84,RUB
722,109,2023-03-23,8,705.6,GBP
723,263,2023-12-20,2,367.31,USD
724,668,2024-01-13,8,617.84,USD
725,341,2023-10-14,8,17.64,RUB
726,580,2023-07-23,6,625.85,GBP
727,873,2023-09-11,7,233.96,EUR
728,644,2023-04-04,8,834.98,EUR
729,858,2023-04-28,6,741.53,EUR
730,591,2024-02-16,1,826.97,RUB
731,992,2023-11-17,4,330.06,RUB
732,866,2023-11-23,5,778.25,GBP
733,680,2023-09-26,7,363.5,RUB
734,120,2023-04-01,6,354.49,USD
735,819,2023-07-28,5,650.84,USD
736,124,2023-12-13,6,629.32,EUR
737,381,2023-09-01,7,754.51,EUR
738,903,2023-01-06,8,437.96,EUR
739,652,2023-06-12,9,967.24,GBP
740,143,2023-11-01,2,74.26,GBP
741,649,2023-06-25,1,544.95,GBP
742,612,2023-04-26,4,218.54,RUB
743,876,2024-01-12,10,465.38,USD
744,381,2023-01-02,6,254.77,EUR
745,810,2023-05-07,4,923.08,GBP
746,198,2023-12-28,2,242.23,EUR
747,551,2023-09-04,6,154.04,USD
748,939,2023-07-27,1,468.19,EUR
749,416,2023-08-23,8,266.98,EUR
750,923,2023-05-15,8,657.75,GBP
751,659,2023-03-08,10,583.32,EUR
752,541,2023-09-27,1,82.18,EUR
753,402,2024-02-09,2,694.53,RUB
754,484,2023-01-17,7,533.13,GBP
755,816,2023-10-02,10,400.01,RUB
756,715,2023-02-02,10,794.37,EUR
757,914,2024-01-07,7,840.25,GBP
758,844,2023-05-10,4,257.93,EUR
759,7,2023-07-18,6,581.39,EUR
760,820,2023-03-01,8,757.37,RUB
761,798,2023-07-21,9,891.97,USD
762,365,2023-05-09,1,483.57,GBP
763,774,2023-05-29,9,807.19,EUR
764,196,2023-01-03,1,995.37,USD
765,518,2023-10-23,4,152.7,RUB
766,562,2023-04-12,10,883.16,EUR
767,214,2023-04-17,5,888.54,EUR
768,924,2023-11-09,3,330.8,USD
769,582,2023-09-11,4,317.59,RUB
770,299,2023-10-08,2,784.14,GBP
771,865,2023-08-20,2,473.91,EUR
772,502,2023-06-02,9,177.51,GBP
773,319,2023-05-31,10,786.56,USD
774,696,2023-10-22,3,457.11,GBP
775,365,2023-03-13,2,816.24,GBP
776,54,2023-10-03,10,59.8,RUB
777,494,2024-02-07,7,11.14,EUR
778,815,2023-01-13,4,726.48,USD
779,693,2023-06-22,6,175.43,RUB
780,831,2024-02-23,4,884.39,EUR
781,367,2024-02-04,7,202.0,RUB
782,529,2023-07-20,8,169.74,RUB
783,372,2023-11-10,5,950.32,GBP
784,6,2023-04-05,10,96.25,RUB
785,170,2023-06-12,2,188.74,GBP
786,916,2023-06-11,5,450.44,GBP
787,137,2023-02-13,6,187.52,GBP
788,773,2023-11-07,5,387.19,GBP
789,71,2023-04-08,7,128.19,USD
790,402,2023-05-22,4,96.14,GBP
791,813,2023-10-01,8,604.78,GBP
792,650,2023-09-14,6,419.14,GBP
793,38,2023-04-12,1,12.75,RUB
794,602,2023-01-18,2,458.54,RUB
795,937,2023-08-01,4,590.11,RUB
796,983,2023-03-11,1,263.76,RUB
797,474,2023-11-25,5,360.44,USD
798,553,2023-05-02,10,253.07,USD
799,83,2023-01-17,8,705.24,GBP
800,197,2023-12-30,1,358.34,EUR
801,935,2023-05-13,7,283.38,USD
802,260,2024-02-26,2,510.93,USD
803,772,2024-02-08,6,18.99,RUB
804,658,2023-09-27,5,977.95,RUB
805,40,2024-01-11,2,542.97,USD
806,429,2023-03-30,10,291.9,USD
807,15,2023-05-01,3,143.33,USD
808,244,2023-07-17,7,315.64,USD
809,989,2024-02-11,3,333.17,EUR
810,504,2023-05-28,6,405.9,USD
811,241,2023-11-28,10,228.93,EUR
812,969,2023-10-26,7,657.18,EUR
813,211,2023-06-22,3,325.34,RUB
814,736,2023-04-25,4,117.6,EUR
815,243,2023-02-14,5,477.93,EUR
816,721,2023-03-29,4,776.82,GBP
817,199,2023-03-03,3,390.32,GBP
818,124,2023-10-21,1,513.19,GBP
819,657,2023-11-04,1,285.74,GBP
820,515,2023-03-08,9,876.06,EUR
821,112,2023-06-01,5,741.31,RUB
822,625,2023-09-18,9,408.65,EUR
823,836,2023-01-12,4,906.94,USD
824,780,2023-10-28,5,808.11,GBP
825,66,2023-02-05,3,788.0,GBP
826,19,2023-10-25,3,612.55,USD
827,766,2023-11-04,3,958.8,USD
828,966,2023-01-26,1,498.56,EUR
829,905,2023-04-21,5,854.51,RUB
830,105,2024-02-02,5,661.29,RUB
831,530,2023-02-23,1,383.37,GBP
832,176,2023-05-26,1,58.7,RUB
833,688,2023-01-24,1,962.93,GBP
834,153,2023-11-15,5,552.11,GBP
835,284,2023-04-05,1,634.63,EUR
836,563,2024-01-27,2,592.03,RUB
837,301,2023-09-14,1,748.04,GBP
838,486,2023-03-26,10,435.1,RUB
839,509,2024-02-12,4,444.42,USD
840,531,2023-07-13,1,510.44,EUR
841,844,2023-07-25,8,360.13,USD
842,440,2023-04-15,3,782.86,RUB
843,526,2023-09-08,8,841.43,RUB
844,406,2023-06-01,9,677.87,GBP
845,890,2024-01-18,1,373.98,EUR
846,147,2023-12-18,5,50.04,USD
847,839,2023-01-15,1,215.49,EUR
848,686,2023-03-10,4,904.79,RUB
849,348,2024-01-23,8,803.35,USD
850,941,2024-01-11,7,801.99,USD
851,741,2023-11-21,5,665.96,USD
852,208,2023-10-30,9,224.4,GBP
853,904,2023-08-20,1,577.29,RUB
854,257,2023-11-23,3,222.88,EUR
855,922,2023-04-02,3,275.35,EUR
856,549,2023-08-23,4,652.83,EUR
857,146,2023-08-24,3,475.76,RUB
858,565,2024-01-10,8,509.54,USD
859,978,2023-08-09,7,385.92,EUR
860,296,2023-09-14,4,312.56,USD
861,688,2023-12-19,3,65.92,RUB
862,365,2023-06-04,3,182.56,EUR
863,79,2023-06-09,9,809.45,RUB
864,559,2023-08-02,8,311.43,GBP
865,607,2023-02-02,2,809.31,RUB
866,348,2023-10-28,4,88.38,GBP
867,371,2024-01-21,3,666.19,EUR
868,227,2023-12-08,4,479.02,GBP
869,571,2023-05-10,7,496.58,EUR
870,582,2023-07-09,9,335.66,EUR
871,144,2023-08-23,5,210.81,EUR
872,741,2023-12-07,6,991.89,RUB
873,893,2023-05-08,10,448.94,USD
874,93,2023-08-27,4,348.1,RUB
875,995,2023-12-29,5,525.49,GBP
876,743,2023-02-11,1,597.28,GBP
877,65,2023-08-03,9,419.49,EUR
878,954,2024-01-07,7,253.31,EUR
879,80,2023-10-29,1,585.92,RUB
880,446,2023-01-11,2,302.01,RUB
881,165,2024-01-23,7,916.6,GBP
882,883,2023-03-06,9,455.08,EUR
883,140,2023-09-02,6,284.22,USD
884,838,2023-06-12,8,341.04,GBP
885,922,2023-05-25,10,938.94,USD
886,650,2023-05-28,2,395.46,GBP
887,508,2023-09-11,2,380.92,RUB
888,421,2023-07-12,3,967.91,USD
889,358,2023-10-22,3,160.22,USD
890,97,2023-09-26,3,183.85,GBP
891,188,2023-05-09,2,209.58,RUB
892,973,2024-02-25,6,146.43,RUB
893,436,2023-09-05,8,834.14,RUB
894,707,2023-06-26,3,407.48,EUR
895,282,2023-09-08,8,325.56,EUR
896,262,2024-02-28,7,875.13,RUB
897,580,2024-01-02,10,210.87,GBP
898,86,2023-11-10,10,542.74,GBP
899,54,2023-04-25,5,468.39,EUR
900,129,2024-02-22,4,764.6,RUB
901,285,2023-09-29,9,283.27,USD
902,898,2023-08-21,4,413.11,USD
903,830,2024-02-07,4,395.68,RUB
904,130,2023-04-07,10,387.38,RUB
905,720,2023-04-13,10,83.51,GBP
906,212,2023-12-10,4,915.65,RUB
907,380,2023-02-28,9,129.86,EUR
908,79,2024-01-04,10,941.54,EUR
909,167,2023-02-22,10,434.31,RUB
910,21,2023-05-09,1,239.67,EUR
911,968,2024-01-26,8,602.57,RUB
912,670,2023-07-06,5,219.8,EUR
913,920,2023-04-16,1,568.27,USD
914,851,2023-03-09,5,309.5,USD
915,922,2023-02-25,10,279.04,GBP
916,261,2023-10-10,7,616.35,USD
917,248,2023-08-06,10,952.45,EUR
918,576,2023-12-09,5,734.63,USD
919,989,2023-06-03,5,442.98,EUR
920,860,2023-04-29,2,370.04,RUB
921,180,2023-04-30,4,854.65,GBP
922,407,2023-01-19,2,680.1,USD
923,10,2024-01-21,10,993.44,RUB
924,859,2023-03-29,6,384.42,RUB
925,807,2023-08-06,1,440.87,GBP
926,791,2023-07-03,9,668.64,EUR
927,455,2023-05-23,5,737.37,USD
928,187,2023-11-08,3,348.48,GBP
929,188,2023-06-03,7,133.73,RUB
930,48,2023-06-04,1,967.96,USD
931,34,2024-01-26,8,735.7,GBP
932,621,2023-09-22,8,268.26,RUB
933,17,2023-11-10,1,258.3,USD
934,777,2023-03-08,6,730.43,RUB
935,111,2023-09-13,6,249.04,RUB
936,58,2023-11-22,10,940.85,GBP
937,933,2024-02-15,7,482.28,GBP
938,734,2023-12-21,8,21.56,RUB
939,249,2023-08-31,9,732.95,EUR
940,176,2024-02-27,5,394.8,USD
941,930,2024-02-13,7,996.73,EUR
942,355,2023-03-28,10,113.57,EUR
943,665,2023-03-03,8,471.19,GBP
944,859,2023-06-08,7,383.71,GBP
945,118,2023-03-26,4,464.23,USD
946,557,2023-02-25,4,311.68,EUR
947,861,2024-02-28,5,419.93,GBP
948,247,2023-04-26,3,793.38,USD
949,702,2023-12-24,9,274.12,RUB
950,848,2024-02-21,3,474.22,GBP
951,984,2023-11-25,7,339.29,EUR
952,542,2023-08-28,6,877.65,GBP
953,735,2023-01-26,9,646.09,EUR
954,218,2023-01-09,1,473.23,EUR
955,34,2023-12-09,3,602.55,RUB
956,908,2023-03-29,7,117.34,USD
957,696,2023-10-20,10,469.94,EUR
958,532,2023-11-03,1,13.43,EUR
959,352,2023-02-11,10,466.85,USD
960,760,2023-12-13,1,682.16,RUB
961,261,2023-08-17,3,58.88,RUB
962,769,2023-09-16,2,649.19,EUR
963,1000,2023-01-10,9,510.93,RUB
964,13,2023-01-10,8,693.17,EUR
965,399,2023-08-08,4,675.24,RUB
966,567,2023-07-24,8,903.84,EUR
967,668,2023-08-22,3,865.9,GBP
968,921,2023-04-12,1,166.76,EUR
969,233,2023-09-08,1,440.37,EUR
970,549,2023-07-22,9,994.89,GBP
971,299,2023-08-29,8,413.71,EUR
972,673,2023-03-30,2,407.43,USD
973,964,2023-07-31,5,322.52,USD
974,537,2023-12-16,10,260.43,GBP
975,971,2023-04-08,9,291.03,GBP
976,705,2023-07-30,3,214.18,GBP
977,78,2024-01-29,3,628.43,RUB
978,277,2023-04-15,1,286.85,RUB
979,176,2023-11-02,4,395.31,GBP
980,167,2024-01-28,4,32.66,EUR
981,797,2023-06-11,7,977.43,GBP
982,219,2023-10-25,3,499.05,RUB
983,625,2023-03-24,5,551.9,USD
984,665,2023-09-26,4,146.78,USD
985,109,2023-07-23,5,228.34,GBP
986,360,2023-09-06,1,687.92,RUB
987,691,2023-09-19,10,564.02,EUR
988,224,2023-05-16,9,197.65,RUB
989,824,2023-08-15,2,780.27,RUB
990,949,2023-04-04,8,951.45,RUB
991,563,2023-03-21,1,988.1,RUB
992,851,2023-02-28,3,667.65,EUR
993,856,2023-04-16,8,11.88,EUR
994,885,2023-11-06,9,587.1,EUR
995,201,2023-05-11,3,812.86,EUR
996,867,2023-03-27,3,926.93,USD
997,714,2023-06-11,5,474.51,USD
998,361,2023-12-14,6,687.59,USD
999,756,2023-10-14,2,486.76,USD
1000,321,2023-08-15,7,231.49,RUB
1001,92,2023-11-19,10,264.84,GBP
1002,694,2023-04-05,5,42.81,USD
1003,809,2023-12-08,10,308.88,GBP
1004,684,2023-11-13,10,806.11,GBP
1005,266,2023-03-21,7,414.93,USD
1006,749,2023-02-13,1,546.18,GBP
1007,66,2023-04-07,1,188.0,RUB
1008,944,2023-06-10,9,554.3,USD
1009,474,2023-08-23,5,780.38,RUB
1010,5,2023-08-06,9,480.65,EUR
1011,148,2023-06-29,2,626.65,GBP
1012,842,2023-08-20,7,22.27,EUR
1013,197,2023-10-26,6,124.0,GBP
1014,680,2024-01-24,1,584.63,EUR
1015,47,2023-11-04,8,58.16,GBP
1016,197,2023-03-05,2,560.09,GBP
1017,558,2023-03-30,5,347.61,GBP
1018,890,2023-11-09,2,181.66,GBP
1019,198,2023-01-28,9,586.76,EUR
1020,318,2023-10-06,10,242.9,RUB
1021,183,2023-02-16,9,594.57,RUB
1022,436,2023-04-09,6,122.88,USD
1023,350,2023-12-11,8,790.59,USD
1024,783,2023-04-26,2,801.58,RUB
1025,293,2023-12-01,2,197.19,RUB
1026,120,2024-01-16,3,870.07,RUB
1027,242,2023-05-23,4,222.93,RUB
1028,326,2023-11-29,3,892.56,USD
1029,768,2023-08-21,8,387.32,RUB
1030,425,2024-02-08,8,894.25,USD
1031,609,2023-11-06,8,130.96,GBP
1032,373,2023-01-15,1,446.36,RUB
1033,40,2023-07-23,1,408.15,USD
1034,349,2023-08-18,5,180.53,USD
1035,60,2023-06-06,3,433.02,GBP
1036,95,2023-06-19,3,977.67,EUR
1037,403,2023-09-21,6,45.78,RUB
1038,936,2024-02-28,3,870.93,GBP
1039,554,2023-12-31,1,587.37,GBP
1040,560,2023-05-01,2,223.61,EUR
1041,864,2023-03-15,5,478.3,RUB
1042,489,2023-11-12,3,25.36,GBP
1043,351,2024-01-03,3,37.24,USD
1044,100,2023-03-24,4,82.81,USD
1045,136,2024-01-17,9,798.2,GBP
1046,584,2023-11-18,6,221.92,RUB
1047,467,2024-02-01,3,846.73,USD
1048,289,2023-12-17,8,564.0,GBP
1049,548,2023-09-21,6,18.08,USD
1050,324,2023-01-21,7,548.06,USD
1051,50,2023-07-16,5,181.58,EUR
1052,150,2023-04-01,2,298.39,USD
1053,251,2023-06-19,9,101.62,GBP
1054,402,2023-09-14,3,261.48,GBP
1055,136,2023-07-09,3,974.54,USD
1056,909,2023-11-19,10,839.63,EUR
1057,871,2023-06-02,9,580.17,EUR
1058,765,2023-01-01,6,748.33,RUB
1059,658,2023-09-07,7,658.4,RUB
1060,853,2023-05-15,5,808.74,RUB
1061,121,2023-04-30,10,754.7,GBP
1062,133,2023-08-30,4,287.9,USD
1063,446,2023-04-27,2,837.8,GBP
1064,684,2023-01-03,5,240.67,EUR
1065,110,2023-02-08,2,705.35,RUB
1066,533,2023-07-09,6,502.69,USD
1067,28,2023-08-24,6,673.56,RUB
1068,9,2023-07-04,4,377.05,GBP
1069,959,2024-01-12,10,128.53,USD
1070,9,2023-11-26,10,21.68,RUB
1071,534,2023-07-01,1,119.63,USD
1072,38,2023-05-24,1,479.31,USD
1073,553,2023-10-02,10,249.67,GBP
1074,15,2023-05-25,10,198.93,USD
1075,919,2023-11-08,9,705.71,USD
1076,828,2023-10-13,6,574.0,USD
1077,65,2023-02-06,8,877.02,GBP
1078,899,2023-01-21,9,129.12,RUB
1079,145,2023-06-22,1,551.41,USD
1080,165,2023-03-14,5,576.46,USD
1081,287,2023-11-06,9,807.9,RUB
1082,684,2023-01-02,5,168.44,RUB
1083,357,2023-04-17,1,605.41,GBP
1084,352,2024-01-20,4,355.41,GBP
1085,513,2023-09-18,7,943.07,USD
1086,174,2023-06-27,4,575.79,USD
1087,312,2023-05-13,5,518.76,USD
1088,759,2024-02-09,8,575.85,GBP
1089,643,2023-09-30,1,573.09,EUR
1090,406,2023-03-20,6,892.62,GBP
1091,200,2023-09-02,2,118.26,EUR
1092,641,2023-10-30,1,522.39,USD
1093,854,2023-07-12,10,335.45,EUR
1094,430,2023-05-07,10,872.7,EUR
1095,900,2024-01-17,4,392.47,EUR
1096,980,2023-10-03,2,85.54,USD
1097,187,2023-07-28,1,634.46,GBP
1098,692,2024-01-22,7,363.1,GBP
1099,621,2023-06-29,9,461.68,GBP
1100,26,2023-07-25,10,27.61,EUR
1101,191,2023-10-19,8,841.15,RUB
1102,481,2023-01-06,5,192.66,GBP
1103,442,2023-11-11,2,49.41,RUB
1104,731,2023-12-27,10,230.09,RUB
1105,898,2024-01-26,6,685.05,USD
1106,543,2023-04-12,8,947.17,USD
1107,657,2023-02-19,5,49.13,GBP
1108,332,2023-04-15,8,32.21,GBP
1109,228,2023-09-27,2,562.24,RUB
1110,584,2023-08-19,1,300.9,USD
1111,802,2023-01-15,8,262.15,USD
1112,7,2023-08-23,5,486.62,GBP
1113,732,2023-03-07,4,24.4,USD
1114,71,2023-10-20,4,462.28,EUR
1115,72,2023-02-04,2,898.98,EUR
1116,701,2023-11-29,8,84.41,USD
1117,556,2023-06-18,7,183.22,USD
1118,179,2024-02-27,7,604.51,GBP
1119,973,2023-05-21,5,577.39,GBP
1120,61,2023-10-20,4,718.83,GBP
1121,785,2024-02-01,3,303.94,RUB
1122,923,2023-03-02,7,861.91,USD
1123,860,2023-02-21,3,946.53,EUR
1124,314,2023-01-24,5,851.63,GBP
1125,278,2023-06-21,1,488.49,EUR
1126,67,2023-02-16,2,735.12,EUR
1127,633,2023-05-09,5,296.76,RUB
1128,921,2023-10-29,10,202.04,RUB
1129,539,2023-01-31,2,185.68,RUB
1130,446,2023-06-06,9,10.94,EUR
1131,73,2023-07-10,9,337.87,GBP
1132,962,2023-09-17,5,742.29,GBP
1133,918,2023-02-04,6,684.54,USD
1134,723,2023-07-27,10,389.3,GBP
1135,107,2024-02-13,5,595.91,RUB
1136,819,2023-05-12,9,629.07,RUB
1137,753,2023-03-26,5,166.91,EUR
1138,170,2024-02-19,6,227.19,EUR
1139,128,2023-02-23,6,245.35,USD
1140,552,2023-09-12,7,977.85,GBP
1141,65,2023-06-18,3,764.33,USD
1142,377,2023-07-19,4,661.89,GBP
1143,985,2023-11-20,5,221.44,RUB
1144,6,2024-01-17,1,53.82,GBP
1145,367,2023-06-03,7,930.2,GBP
1146,345,2023-06-12,5,855.02,USD
1147,87,2023-04-05,1,650.45,GBP
1148,225,2024-01-26,2,957.34,EUR
1149,78,2023-10-09,8,569.47,RUB
1150,328,2023-02-17,1,550.01,EUR
1151,895,2023-12-14,1,934.68,EUR
1152,679,2023-09-01,9,153.7,GBP
1153,487,2023-01-09,6,957.71,GBP
1154,76,2023-06-06,3,261.62,GBP
1155,12,2023-01-26,4,458.51,EUR
1156,628,2023-01-11,5,280.26,USD
1157,717,2023-09-17,6,746.47,EUR
1158,526,2023-06-19,8,116.95,EUR
1159,327,2023-11-29,2,776.68,USD
1160,430,2023-01-14,10,395.44,RUB
1161,379,2023-11-13,8,206.51,EUR
1162,405,2023-11-22,5,882.59,RUB
1163,924,2023-01-27,2,397.86,RUB
1164,608,2023-08-19,4,492.81,GBP
1165,633,2023-08-02,2,625.28,RUB
1166,721,2023-12-06,1,724.26,EUR
1167,854,2023-01-26,2,754.96,GBP
1168,28,2023-09-03,9,621.39,GBP
1169,725,2023-02-16,1,601.27,USD
1170,486,2023-03-31,3,252.37,RUB
1171,931,2023-12-15,1,72.02,EUR
1172,324,2023-04-13,6,297.19,GBP
1173,786,2023-10-23,4,963.49,EUR
1174,291,2023-05-15,10,225.59,RUB
1175,538,2024-01-05,7,595.82,GBP
1176,817,2023-12-28,8,172.07,EUR
1177,212,2024-01-08,10,88.76,RUB
1178,566,2023-04-15,4,499.91,USD
1179,197,2023-04-12,1,813.54,GBP
1180,81,2023-03-11,2,463.48,EUR
1181,804,2023-06-23,2,423.99,GBP
1182,214,2023-12-14,5,620.84,USD
1183,451,2023-08-04,5,11.06,RUB
1184,883,2023-06-14,7,680.26,RUB
1185,543,2023-06-21,1,50.13,GBP
1186,370,2023-05-05,6,290.58,GBP
1187,30,2023-11-03,9,706.23,GBP
1188,722,2023-09-21,10,632.7,RUB
1189,995,2023-12-20,3,384.0,GBP
1190,825,2023-02-05,9,334.91,EUR
1191,4,2023-05-12,2,598.02,EUR
1192,805,2023-04-28,5,172.74,USD
1193,659,2023-04-16,8,354.74,RUB
1194,590,2024-01-29,1,806.68,GBP
1195,799,2023-04-12,9,909.6,RUB
1196,585,2023-01-27,5,117.51,USD
1197,670,2023-11-24,5,238.75,RUB
1198,129,2023-07-16,6,873.93,RUB
1199,592,2023-08-26,7,833.27,GBP
1200,284,2023-04-02,8,608.82,GBP
1201,284,2023-11-03,8,133.22,GBP
1202,349,2023-12-22,1,130.37,GBP
1203,576,2023-02-21,8,841.28,EUR
1204,492,2023-08-12,5,339.56,RUB
1205,724,2024-01-22,1,725.19,USD
1206,639,2023-10-15,7,790.91,USD
1207,211,2023-12-17,7,485.93,RUB
1208,311,2023-09-15,5,123.41,USD
1209,854,2023-12-12,2,65.76,USD
1210,868,2024-02-13,8,377.79,EUR
1211,313,2024-01-14,3,291.41,EUR
1212,29,2023-07-02,10,993.69,USD
1213,565,2023-08-03,10,485.09,USD
1214,511,2023-12-21,7,83.74,EUR
1215,487,2023-01-16,3,204.42,GBP
1216,529,2023-08-08,10,370.67,EUR
1217,728,2023-08-30,5,626.46,GBP
1218,639,2023-07-02,10,566.77,EUR
1219,649,2023-03-05,1,459.68,EUR
1220,254,2023-09-24,2,842.47,USD
1221,389,2023-06-26,4,700.24,EUR
1222,387,2023-08-22,5,249.12,GBP
1223,677,2024-01-06,7,707.12,EUR
1224,113,2023-08-06,7,441.5,RUB
1225,11,2023-04-27,7,724.12,RUB
1226,934,2023-10-29,7,724.21,GBP
1227,411,2024-01-14,7,574.73,GBP
1228,541,2023-10-23,9,775.22,RUB
1229,713,2023-01-10,2,722.42,GBP
1230,861,2023-05-18,8,742.26,RUB
1231,351,2023-11-29,10,866.13,USD
1232,189,2023-03-17,9,903.7,EUR
1233,395,2023-09-19,5,254.43,USD
1234,485,2023-05-12,1,867.34,GBP
1235,780,2023-04-23,1,75.7,USD
1236,146,2023-10-14,6,808.87,EUR
1237,216,2023-06-18,10,781.67,EUR
1238,201,2023-03-14,5,549.33,USD
1239,898,2023-01-29,8,716.8,EUR
1240,902,2023-03-17,7,684.1,USD
1241,713,2024-02-14,2,64.07,EUR
1242,625,2023-04-29,9,314.43,EUR
1243,944,2023-03-14,1,226.05,EUR
1244,537,2024-01-11,5,198.89,EUR
1245,953,2023-10-25,4,941.0,EUR
1246,851,2023-07-21,4,204.9,USD
1247,89,2023-12-06,10,944.59,GBP
1248,89,2023-08-03,2,888.9,EUR
1249,567,2023-05-14,2,947.51,GBP
1250,656,2024-01-04,5,70.49,EUR
1251,106,2023-12-24,5,220.44,USD
1252,518,2023-07-22,5,463.31,RUB
1253,250,2023-07-10,3,305.53,RUB
1254,376,2024-01-13,7,850.24,GBP
1255,129,2023-05-01,6,763.62,RUB
1256,861,2023-06-20,3,920.36,EUR
1257,486,2023-03-01,10,937.69,EUR
1258,427,2023-06-28,10,16.56,EUR
1259,287,2023-11-13,9,685.46,USD
1260,992,2023-03-31,6,581.04,RUB
1261,820,2023-03-17,7,406.96,GBP
1262,755,2023-12-09,6,282.67,USD
1263,228,2023-01-08,5,826.33,GBP
1264,581,2023-05-19,8,267.87,GBP
1265,855,2023-03-20,2,733.29,USD
1266,301,2023-03-05,5,401.48,GBP
1267,137,2023-01-18,10,424.41,EUR
1268,725,2024-01-20,7,531.06,GBP
1269,539,2023-04-18,6,118.89,RUB
1270,97,2023-12-03,4,93.84,GBP
1271,165,2023-05-13,4,148.25,EUR
1272,871,2023-07-16,8,161.38,USD
1273,502,2023-10-18,3,966.93,EUR
1274,580,2023-07-13,3,947.14,USD
1275,553,2023-04-11,3,64.44,GBP
1276,706,2024-01-17,9,234.96,GBP
1277,861,2024-01-30,7,142.0,EUR
1278,945,2023-06-13,2,704.63,EUR
1279,31,2024-01-08,6,302.42,RUB
1280,453,2023-07-10,6,894.18,RUB
1281,200,2023-12-18,6,52.55,GBP
1282,781,2024-02-02,10,891.3,EUR
1283,190,2023-06-06,8,760.59,EUR
1284,14,2023-11-20,6,565.78,EUR
1285,971,2024-02-14,1,415.29,RUB
1286,398,2023-12-15,9,400.85,USD
1287,35,2023-11-26,4,604.08,USD
1288,519,2024-01-13,7,115.53,USD
1289,899,2023-09-16,2,437.49,EUR
1290,706,2023-09-10,2,261.64,EUR
1291,381,2023-11-02,4,212.65,GBP
1292,57,2023-01-25,6,38.33,USD
1293,271,2023-06-18,8,457.02,RUB
1294,181,2023-04-19,6,614.31,USD
1295,842,2023-03-08,9,905.28,USD
1296,83,2023-03-10,6,123.44,GBP
1297,920,2023-03-29,10,62.42,GBP
1298,858,2023-05-06,4,833.87,USD
1299,509,2023-05-04,6,176.03,GBP
1300,394,2023-06-06,2,898.76,EUR
1301,129,2023-01-21,6,805.64,RUB
1302,950,2023-06-21,10,498.66,GBP
1303,962,2023-03-17,9,758.01,GBP
1304,524,2024-02-23,10,492.5,GBP
1305,370,2024-02-17,2,359.71,EUR
1306,846,2023-02-10,3,522.55,USD
1307,847,2023-09-19,4,185.18,RUB
1308,436,2023-02-20,6,955.59,GBP
1309,387,2023-09-06,6,891.3,USD
1310,43,2023-10-18,7,116.51,USD
1311,194,2023-07-20,7,711.11,RUB
1312,307,2023-12-26,3,344.86,RUB
1313,965,2024-02-17,2,678.17,USD
1314,119,2023-02-28,4,537.33,USD
1315,903,2023-12-25,10,243.51,USD
1316,863,2023-02-20,1,270.29,RUB
1317,471,2024-02-10,10,697.95,EUR
1318,770,2023-08-17,4,936.67,RUB
1319,232,2023-09-05,10,460.26,GBP
1320,15,2023-06-08,3,724.05,RUB
1321,592,2023-02-09,10,520.22,USD
1322,818,2023-05-04,3,978.4,EUR
1323,87,2023-07-07,5,403.19,RUB
1324,88,2023-10-20,1,627.43,USD
1325,456,2023-07-03,8,383.98,USD
1326,352,2023-07-31,6,81.21,EUR
1327,610,2023-11-08,1,209.1,RUB
1328,77,2023-01-22,7,939.93,RUB
1329,523,2023-05-05,2,352.73,GBP
